H1	L1	V1
1.3875535189224243e-18	4.108628900274216e-18	4.3437200090360724e-20
1.3725577433298726e-18	4.0996911125054884e-18	3.947178547617521e-20
1.3839559510307687e-18	4.1032131788515256e-18	4.563901302863794e-20
1.4012761283798883e-18	4.102131156463916e-18	2.8869085478971523e-20
1.381122700185164e-18	4.093091849101093e-18	2.4642037484951263e-20
1.3783553962443043e-18	4.099724282187872e-18	1.396278267522674e-20
1.3939160567834192e-18	4.094030339462809e-18	3.891462064929321e-21
1.3933456733669414e-18	4.0899964699155675e-18	-1.1090882858385248e-21
1.393823834498969e-18	4.0970644698310716e-18	8.144036636817309e-21
1.3855105752140379e-18	4.087640200954586e-18	2.5472975803888528e-20
1.3857902418700462e-18	4.088474758447544e-18	2.305705720057476e-20
1.4081676937110118e-18	4.090848852199077e-18	3.324751482415413e-20
1.3961343750777748e-18	4.07992385826364e-18	4.1836244864021694e-20
1.3804216932900795e-18	4.084195195088471e-18	4.5271586393283603e-20
1.3999471106825612e-18	4.08180882877876e-18	5.1027298973805756e-20
1.4048545218953192e-18	4.0754558220831644e-18	4.378693558669353e-20
1.4001932601087802e-18	4.083190940414327e-18	4.7134715673527605e-20
1.39568522602724e-18	4.075273704490428e-18	2.4165665044589818e-20
1.3907303511359598e-18	4.071869086598674e-18	5.96426229395702e-21
1.4123655510190234e-18	4.078811537860751e-18	1.4576111263017255e-20
1.412414315949489e-18	4.065686899649303e-18	-5.353388793119706e-22
1.3877790510682499e-18	4.0676049070598576e-18	1.0421953921187261e-20
1.4018259477838699e-18	4.0708817923144894e-18	2.881059269216548e-20
1.4174734921165871e-18	4.058202776530668e-18	3.2733710107440847e-20
1.4090767460410883e-18	4.065714786252763e-18	4.605992940512402e-20
1.4033724026672542e-18	4.062958745036829e-18	4.718564632348705e-20
1.3987726583198648e-18	4.055183041239156e-18	5.3671258726164353e-20
1.4145889162011046e-18	4.06308171081548e-18	6.63831235209144e-20
1.424608478000748e-18	4.052878061795348e-18	5.988405439330374e-20
1.3999727958781843e-18	4.049152440163075e-18	5.327492124880025e-20
1.403164728396195e-18	4.055305922185809e-18	4.751221792115444e-20
1.426489549691771e-18	4.044212651771778e-18	3.1045204132285714e-20
1.4195002309757737e-18	4.046495260393148e-18	2.0096429341293533e-20
1.4111940221157408e-18	4.049289601747791e-18	1.6931468642512722e-20
1.4096886157945258e-18	4.038945761324745e-18	2.365326959437123e-20
1.418256360918858e-18	4.044651838714119e-18	3.2619182066453175e-20
1.4340923410161024e-18	4.0380163060724e-18	3.748748958080034e-20
1.413817048632399e-18	4.031593518387879e-18	4.6427530143511e-20
1.4052380710714318e-18	4.0383530672786654e-18	5.788067692494365e-20
1.4329323145636218e-18	4.0263718036080396e-18	5.791917078283347e-20
1.4320814624708575e-18	4.028244808436445e-18	6.110819641748824e-20
1.4169190833106583e-18	4.0322703707980485e-18	6.673373892244282e-20
1.4180800555639424e-18	4.0210496912671374e-18	5.442195434075378e-20
1.4260443838912396e-18	4.0262269017596564e-18	4.181111125045433e-20
1.4382202095009355e-18	4.022249616229563e-18	2.437417371782623e-20
1.429479901680291e-18	4.0119875937784014e-18	1.6196023044812447e-20
1.4123298848332853e-18	4.018111984524321e-18	1.2212971642946708e-20
1.4335295840693906e-18	4.0125539175354645e-18	1.1507214952520762e-20
1.4463153362836266e-18	4.007282716244358e-18	1.8200300924903866e-20
1.4256371509433868e-18	4.012490203489208e-18	1.2048479253063784e-20
1.42412711637992e-18	4.004496050475801e-18	3.172830931705106e-20
1.4329963614908745e-18	4.003742351030648e-18	3.8637797732662646e-20
1.4435874881924025e-18	4.005272281679415e-18	2.8165167578493597e-20
1.4416837499788678e-18	3.994052904216639e-18	4.266512020417441e-20
1.419536560756508e-18	3.997634854353824e-18	3.054089961973137e-20
1.43536586883846e-18	3.9940120648322e-18	2.1371294701244278e-20
1.4555395913134601e-18	3.986274831771823e-18	2.2057200479784076e-20
1.4372868143282609e-18	3.992875769097097e-18	-1.3555106473463374e-21
1.4290188610180062e-18	3.984947623643461e-18	-1.6827750487154932e-20
1.4395420392635615e-18	3.981273679560007e-18	-2.728185134243443e-20
1.4505125500004397e-18	3.9844880374649915e-18	-3.058484627062295e-20
1.449334329068287e-18	3.974563266416151e-18	-2.4632826121737606e-20
1.4326641458232908e-18	3.975501783907291e-18	-2.9836204463509875e-20
1.4361509134037102e-18	3.9729229696553885e-18	-2.3751682475149344e-20
1.4604309870990774e-18	3.965259180160799e-18	-3.1071602404723673e-21
1.4526472042554627e-18	3.9700909506374795e-18	-1.2776094878753588e-20
1.4326321001975746e-18	3.964221957297508e-18	-2.3131556100708242e-20
1.4432684338423738e-18	3.9617610894155676e-18	-1.4848520524305076e-20
1.456575707688984e-18	3.963118623575953e-18	-2.8519518448412764e-20
1.4578676842878112e-18	3.952385665634596e-18	-4.1566539500692466e-20
1.4438093510850983e-18	3.954278553850307e-18	-5.599973648587919e-20
1.4370237335799131e-18	3.952095136455238e-18	-7.087551107924716e-20
1.4639099152940528e-18	3.941360238043894e-18	-8.000633369274498e-20
1.4654320838519843e-18	3.946172002307262e-18	-9.16391041615574e-20
1.439713903035169e-18	3.9435586603200606e-18	-8.4814338579583e-20
1.446333781539384e-18	3.937670228493192e-18	-8.387426030294375e-20
1.4636554526607368e-18	3.9395813819158795e-18	-8.145832667119689e-20
1.464345935117213e-18	3.931653823669903e-18	-6.874363774985823e-20
1.453316622663546e-18	3.9296355194759364e-18	-7.401401039744666e-20
1.4432768896314953e-18	3.92818068037639e-18	-7.017621844252961e-20
1.4629415485090956e-18	3.9186111954489615e-18	-7.324143199146075e-20
1.4760102640134752e-18	3.9230064708219246e-18	-8.603709651684342e-20
1.4515086132004678e-18	3.919783970723954e-18	-8.476802029656672e-20
1.4486961638615471e-18	3.9127153522903824e-18	-1.0745746746452957e-19
1.4680271696557611e-18	3.9162569050971364e-18	-1.2137145851700445e-19
1.4711355882612546e-18	3.9074575999457995e-18	-1.2369740430797278e-19
1.4617223687612925e-18	3.903815052286556e-18	-1.3715867097693295e-19
1.4500206870214008e-18	3.904733415842576e-18	-1.2898585970612604e-19
1.4628462588746603e-18	3.894168540700236e-18	-1.2159523124834865e-19
1.4821715633551638e-18	3.8969231919512615e-18	-1.2734626916683113e-19
1.464106217545964e-18	3.896343929297896e-18	-1.176314535309231e-19
1.4489283044174043e-18	3.88707915546172e-18	-1.0653947176267648e-19
1.4699204443404127e-18	3.890623802156744e-18	-1.1235324220917113e-19
1.4811925048542268e-18	3.884374097698061e-18	-1.1145926845356706e-19
1.4668091483819955e-18	3.8776284434943325e-18	-1.1429603520211615e-19
1.4561885463292228e-18	3.8790991173408165e-18	-1.2382278734208987e-19
1.4665544859157568e-18	3.868160522082831e-18	-1.2249234795940347e-19
1.4846667871433458e-18	3.8691605568072514e-18	-1.3697444045726758e-19
1.4755919269598211e-18	3.8709639489919745e-18	-1.5083827443534993e-19
1.4546236786179753e-18	3.85994180647688e-18	-1.5393689226570365e-19
1.4682243961963446e-18	3.86403559048008e-18	-1.5877781578647373e-19
1.4874143167475094e-18	3.859807364245185e-18	-1.5050446623943052e-19
1.474535495196251e-18	3.848415509014121e-18	-1.4987383121609899e-19
1.4619661133524912e-18	3.8516732354433204e-18	-1.3793506880208026e-19
1.468070652774479e-18	3.845103009669958e-18	-1.2426481969301328e-19
1.4845756930053443e-18	3.8391826736398574e-18	-1.3313269265155914e-19
1.4856077009940503e-18	3.844230240147527e-18	-1.2160054833739545e-19
1.4609479272112474e-18	3.835520763214836e-18	-1.1534139532276483e-19
1.4651663420304871e-18	3.832717646768076e-18	-1.2273982826791432e-19
1.4915481605831374e-18	3.833962455376562e-18	-1.3496552427936447e-19
1.483089756240899e-18	3.821113655050103e-18	-1.4689864135658366e-19
1.4636997711701972e-18	3.8226843962707e-18	-1.4498837444848212e-19
1.4700334900232652e-18	3.819669181684948e-18	-1.5601990810866339e-19
1.4875316739062237e-18	3.808054630034314e-18	-1.606095471126592e-19
1.4887574769862468e-18	3.815164580050871e-18	-1.513185122569868e-19
1.4699269527367425e-18	3.809642609639172e-18	-1.4806271976871372e-19
1.4655316043529188e-18	3.80344237733316e-18	-1.3925919394393618e-19
1.4899454176809058e-18	3.806492515742268e-18	-1.335147380992651e-19
1.4921587046552074e-18	3.7947443402189085e-18	-1.326824743987636e-19
1.4688144170365398e-18	3.7924957426453664e-18	-1.262543126267596e-19
1.4707041489279883e-18	3.7905491472353774e-18	-1.2196170849504186e-19
1.4862096063430259e-18	3.7803535986282975e-18	-1.2420388220250483e-19
1.492409812761561e-18	3.785496262145056e-18	-1.3128637452213435e-19
1.480013087907144e-18	3.780969906052927e-18	-1.3748670961983624e-19
1.4649451632979637e-18	3.773434722609849e-18	-1.4981878463947323e-19
1.4867071254448753e-18	3.7767248664225e-18	-1.5927283688801034e-19
1.4997935370179052e-18	3.76693366199242e-18	-1.6342308993116158e-19
1.4738441529645075e-18	3.763205970074892e-18	-1.6229113427536848e-19
1.469280817937894e-18	3.7622232750918725e-18	-1.5936956248034772e-19
1.4891245048725525e-18	3.751419657187952e-18	-1.5346683005138676e-19
1.4933877906689146e-18	3.755230358394349e-18	-1.417399032766817e-19
1.4842217627498183e-18	3.7530779325216205e-18	-1.4750544695766904e-19
1.4712435477242502e-18	3.7435417689950405e-18	-1.4037638052461122e-19
1.4792725068892997e-18	3.747102233814208e-18	-1.3699283069911525e-19
1.502450218022146e-18	3.739778592601502e-18	-1.4405839620543925e-19
1.4844255448550558e-18	3.7311253158710686e-18	-1.4192155171064539e-19
1.4671988905043055e-18	3.733030784272326e-18	-1.5624953498849787e-19
1.4885375658276742e-18	3.724348880449641e-18	-1.6128545563493564e-19
1.4945437265309018e-18	3.722455861983167e-18	-1.6801244781865324e-19
1.4868078028602817e-18	3.725019617548548e-18	-1.8341514559798336e-19
1.476054107609534e-18	3.715225185760944e-18	-1.8288979589338584e-19
1.4759135681801386e-18	3.715928504445868e-18	-1.8204227156861156e-19
1.5005526023682271e-18	3.711586817259083e-18	-1.8140936287082953e-19
1.4931016212386503e-18	3.701494558422622e-18	-1.7385157728466524e-19
1.4664203995544231e-18	3.7035525312893945e-18	-1.6683598764568586e-19
1.4828036004985658e-18	3.69539252408492e-18	-1.6692940849093873e-19
1.4992999797901524e-18	3.691708278147343e-18	-1.6690850449745004e-19
1.4877912012460883e-18	3.6938784453660164e-18	-1.6641247061421787e-19
1.4786041119591546e-18	3.6848522620689934e-18	-1.7668295039542996e-19
1.4765184636360695e-18	3.685796653293849e-18	-1.8488322964774445e-19
1.4926939812780446e-18	3.681661108166723e-18	-1.9068020572261225e-19
1.499736728295751e-18	3.67079821969134e-18	-2.0004289832580045e-19
1.4710398755294667e-18	3.672190329775036e-18	-2.064710163018796e-19
1.4753083870468117e-18	3.665333324300379e-18	-2.0992602826446658e-19
1.5009576313214787e-18	3.66118669140676e-18	-2.082564233032711e-19
1.4885544839773156e-18	3.663455509976005e-18	-2.0985790059159074e-19
1.477940774714533e-18	3.655164538518098e-18	-2.0113209069405453e-19
1.4778671063953146e-18	3.6558184189950395e-18	-1.960905173788192e-19
1.4864613314682986e-18	3.651964129021799e-18	-2.0349161634966109e-19
1.4992423099913728e-18	3.641346128373001e-18	-1.953446981143544e-19
1.4775528258344927e-18	3.64203692396468e-18	-1.9005832704470873e-19
1.4691362484383115e-18	3.6350686742545175e-18	-1.9348415852121076e-19
1.4958601143002817e-18	3.630331436828151e-18	-2.0016663621566066e-19
1.4928456752770053e-18	3.633813942986105e-18	-2.0606950714102611e-19
1.4766128264517846e-18	3.62583235016544e-18	-2.0781667579574365e-19
1.4775107841480913e-18	3.623540185152457e-18	-2.200379231991667e-19
1.4818234450488574e-18	3.623708931397117e-18	-2.235652292513363e-19
1.4960968772746868e-18	3.611684648514836e-18	-2.1066046305183965e-19
1.4848547726250883e-18	3.6109123499236515e-18	-2.066858071733848e-19
1.463438143144798e-18	3.607589382657471e-18	-2.0797933074982065e-19
1.4888978820083817e-18	3.598420504729272e-18	-1.9984375958824219e-19
1.4970463467206815e-18	3.603883074211676e-18	-1.891368656078092e-19
1.4751521326193518e-18	3.5965075386187914e-18	-1.9346296119328245e-19
1.476053059716143e-18	3.591891557531561e-18	-1.9286762828095613e-19
1.4794069422309236e-18	3.59627629104807e-18	-1.8372993214542678e-19
1.488461542507216e-18	3.5814684529464e-18	-1.8496063652440773e-19
1.4898126378668972e-18	3.580257034350369e-18	-1.8704083091378426e-19
1.4643264824113486e-18	3.579127456174849e-18	-1.9573887936906526e-19
1.4758685319374374e-18	3.567680204123684e-18	-1.935158638228636e-19
1.4994043502908281e-18	3.57347932961744e-18	-1.9004101673632355e-19
1.4764432696620002e-18	3.5683479929190345e-18	-1.9859516315666931e-19
1.4695846497174283e-18	3.561884093124975e-18	-1.8994992999845053e-19
1.4798031180779474e-18	3.5659723912054944e-18	-1.7412969457381606e-19
1.481529204138051e-18	3.553414077911813e-18	-1.7062030277659091e-19
1.488101049280422e-18	3.549392455451412e-18	-1.630196630721473e-19
1.4684275782690752e-18	3.550529894463318e-18	-1.4819888011236652e-19
1.464892608726397e-18	3.540055644779658e-18	-1.4483465440617132e-19
1.4933125565869538e-18	3.541899475257567e-18	-1.4602174379438176e-19
1.4805412977433706e-18	3.541060629704383e-18	-1.394020197919317e-19
1.4643680332604512e-18	3.532520037961778e-18	-1.3371317758070604e-19
1.4755227477576411e-18	3.535370239034177e-18	-1.3957602909336042e-19
1.477234611523313e-18	3.5277716966063804e-18	-1.4075433942632447e-19
1.48319800184821e-18	3.518837197519889e-18	-1.4030921413761605e-19
1.472643837034639e-18	3.522321005232728e-18	-1.4110344923514059e-19
1.458087789984264e-18	3.513062778101074e-18	-1.2961794542511686e-19
1.4846873885826518e-18	3.511540105396277e-18	-1.2182996025067118e-19
1.4843369733503455e-18	3.5146993348172755e-18	-1.1546493085430564e-19
1.4589688926537187e-18	3.50306174993983e-18	-1.0263348859025445e-19
1.4695532279679646e-18	3.50636061393485e-18	-9.571080087021255e-20
1.475279519776888e-18	3.502992176388111e-18	-8.746480597424702e-20
1.4741873060439153e-18	3.489456112551893e-18	-8.503085781218263e-20
1.4735160254345215e-18	3.495312638304082e-18	-8.584598600906496e-20
1.4561623601301962e-18	3.487215135203426e-18	-7.670874861606842e-20
1.4700549432958444e-18	3.4798745157820664e-18	-7.914669975889696e-20
1.4855781664731194e-18	3.487738024038649e-18	-7.788662168029709e-20
1.4577137755605299e-18	3.478550302248343e-18	-8.66644610029814e-20
1.458691853062478e-18	3.4762191773850704e-18	-8.990245003534362e-20
1.473716493310789e-18	3.4772565726971605e-18	-7.077658558984656e-20
1.466369501345689e-18	3.4647021233816685e-18	-6.989892036790159e-20
1.4703578145366243e-18	3.4656079480630168e-18	-6.128205553668311e-20
1.4572437717994206e-18	3.4620583728536023e-18	-5.401200212328661e-20
1.4568535570446164e-18	3.4537610195365993e-18	-4.3181109404786695e-20
1.4813927096817503e-18	3.4595991559152254e-18	-3.708680979868614e-20
1.4606459764418537e-18	3.4538666696803603e-18	-4.2953931586320766e-20
1.4472782871141274e-18	3.4487259928338778e-18	-2.7723080592435336e-20
1.4670465310829181e-18	3.450662556154556e-18	-2.6557379974288708e-20
1.464143068195171e-18	3.439778008321272e-18	-2.5624163635553974e-20
1.4620155306557331e-18	3.438584021984094e-18	-2.7890851300285655e-20
1.4565018531746487e-18	3.437870120897403e-18	-4.398323849340843e-20
1.448081265002091e-18	3.429828967757626e-18	-3.3485169628051205e-20
1.4694687209322446e-18	3.4324387703387523e-18	-2.798463649561455e-20
1.4639375289841359e-18	3.428424291431733e-18	-3.5384295265451884e-20
1.441736131524818e-18	3.4248656366758434e-18	-3.188557762916094e-20
1.4573361737488037e-18	3.4256105736256567e-18	-1.956553133298303e-20
1.4618115302876715e-18	3.4159465564575575e-18	-1.1971924410495187e-20
1.4549191697663312e-18	3.4139524603449397e-18	-1.3782963995406203e-20
1.4540994190538908e-18	3.4129564353221348e-18	-4.731887241539114e-22
1.4420074668727927e-18	3.405766889078396e-18	6.345184825402314e-21
1.4555963130622012e-18	3.4074344099909505e-18	-2.4787648547024373e-21
1.4647695524868559e-18	3.4048514011031034e-18	1.883501453149746e-22
1.438610316063668e-18	3.400617955448091e-18	4.669075064025057e-22
1.444672157875744e-18	3.401348394307545e-18	-1.4488055297481555e-20
1.4591912676569942e-18	3.3932364778426217e-18	-1.374312466403424e-20
1.4482733286595414e-18	3.3906195237965724e-18	-6.4846815765697874e-21
1.4475120385678302e-18	3.389966122927597e-18	-5.074836287981819e-21
1.4402760700677273e-18	3.382767994405796e-18	6.619021009910131e-23
1.4430197682333602e-18	3.3847241782791303e-18	1.0552588037269093e-21
1.4591472800076037e-18	3.381817883339956e-18	1.3946758324312942e-20
1.439828031937773e-18	3.3781953946975425e-18	1.5144030955202464e-20
1.4322743810116656e-18	3.380384760739496e-18	1.551574928208595e-20
1.451270283877143e-18	3.370457669960738e-18	2.4720299616985585e-20
1.444851594959996e-18	3.3680470331201497e-18	3.3798072237381366e-20
1.4412225637106445e-18	3.369797053711585e-18	3.8925304895512405e-20
1.4381247206137953e-18	3.359919968418458e-18	2.5969118315847883e-20
1.4304695545512969e-18	3.362944493371005e-18	3.3438566713382556e-20
1.4499532640559062e-18	3.3622037849568324e-18	2.89491983012572e-20
1.442918555676193e-18	3.3556300868773047e-18	2.51062355629124e-20
1.422778079122101e-18	3.3590831743164434e-18	3.8187004143545874e-20
1.4393304026819536e-18	3.3515065414553988e-18	3.2478337790657866e-20
1.4424146176533936e-18	3.3466111958747074e-18	4.8214850109388404e-20
1.4345808809532052e-18	3.3492004122654462e-18	5.597006999497652e-20
1.4323834708790542e-18	3.3410885316359467e-18	5.20397092189033e-20
1.4254646145165743e-18	3.3413598487090005e-18	6.703128780578023e-20
1.4380609867831327e-18	3.3419512050919906e-18	7.154445638005626e-20
1.4412261880874124e-18	3.3347111064313674e-18	7.74417375140829e-20
1.4193774016071867e-18	3.3399491390252693e-18	8.847941757076988e-20
1.4253040230098909e-18	3.334909793878078e-18	9.402890145873482e-20
1.4382443300863581e-18	3.3242156703558766e-18	8.910398212673583e-20
1.4287134584929868e-18	3.3309941882099366e-18	8.38591091116515e-20
1.4259525582657046e-18	3.3232456712932834e-18	9.548295095466263e-20
1.4202922412697118e-18	3.3196894523461167e-18	1.0084744430715527e-19
1.4250262391616871e-18	3.3278287738742794e-18	9.925951611327783e-20
1.4392276311715562e-18	3.315641787679413e-18	1.071801970267408e-19
